source,source_id,authors,year,title,journal,doi,abstract
scopus,2-s2.0-85150344580,Wang X.,2024,How does corporate internationalization affect the link between social responsibility and financial performance? Evidence from China,Journal of Environmental Planning and Management,10.1080/09640568.2023.2189057,
scopus,2-s2.0-85146245613,Anwar M.,2024,"Digital Capabilities, Their Role in Business Model Innovativeness, and the Internationalization of SMEs",IEEE Transactions on Engineering Management,10.1109/tem.2022.3229049,
scopus,2-s2.0-85198556018,Bani-Khalid T.,2024,"Do Board Internationalization, Political Relations and Gender Diversity Determine the Corporate Environmental Reporting Practices in Jordan: A Random-Effect Test",Montenegrin Journal of Economics,10.14254/1800-5845/2024.20-3.12,
scopus,2-s2.0-85171988852,Koval M.,2024,The interplay of international alliance and subsidiary portfolios: Implications for firms’ innovation and financial performance,Journal of World Business,10.1016/j.jwb.2023.101500,
scopus,2-s2.0-85194370820,Chen M.,2024,Analysis of Executive Compensation Management Strategies of Multinational Enterprises in the Context of RMB Internationalization,Applied Mathematics and Nonlinear Sciences,10.2478/amns-2024-1203,
scopus,2-s2.0-85147298086,Cieślik A.,2024,Direct Versus Indirect Exports in Post-Communist Europe and Central Asia: The Role of Innovation Activities and Internationalization,Eastern European Economics,10.1080/00128775.2022.2164510,
scopus,2-s2.0-85139229060,Ramzan I.,2024,"Leverage, corporate governance, and export intensity of heterogeneous firms: micro-level evidence for Pakistan",Applied Economics Letters,10.1080/13504851.2022.2130140,
scopus,2-s2.0-85139116366,Lau C.H.,2024,Penrose’s theory of the firm in an era of globalisation,International Review of Applied Economics,10.1080/02692171.2022.2117284,
scopus,2-s2.0-85209573605,Marmor M.,2024,Financial performance persistence in serial entrepreneurship,Cogent Business and Management,10.1080/23311975.2024.2423895,
scopus,2-s2.0-85191169149,Charalampakis P.,2024,The performance of Italian and French listed companies during the financial crisis period 2008–2017,International Journal of Economics and Business Research,10.1504/ijebr.2024.138073,
scopus,2-s2.0-85174183674,Belaounia S.,2024,Director foreign experience: Geographic specificity and value implication,International Review of Financial Analysis,10.1016/j.irfa.2023.102998,
scopus,2-s2.0-85183982947,Ramírez A.,2024,Earthquakes and market capitalisation: A historical perspective using panel data,Global Business and Economics Review,10.1504/gber.2024.136427,
scopus,2-s2.0-85204611170,Lukason O.,2024,Exporters’ failure predictors and processes: a multi-country analysis based on the theoretical concept of firms’ financial crisis types,Cogent Economics and Finance,10.1080/23322039.2024.2399957,
scopus,2-s2.0-85185457639,Lehenchuk S.,2023,FINANCIAL PERFORMANCE DETERMINANTS OF UKRAINIAN AGRICULTURAL COMPANIES IN THE PRE-WAR PERIOD,Agricultural and Resource Economics,10.51599/are.2023.09.04.05,
scopus,2-s2.0-85179682197,Ramzan I.,2023,Does export intensity of heterogeneous firms affect leverage? Evidence from a small open economy,Economics and Business Letters,10.17811/ebl.12.4.2023.356-365,
scopus,2-s2.0-85167439845,Bi W.,2023,How corporate rent-seeking affects outward FDI——Empirical evidence based on A-share listed manufacturing companies,Finance Research Letters,10.1016/j.frl.2023.104266,
scopus,2-s2.0-85178568422,Costa S.,2023,From organizational capabilities to corporate performances: at the roots of productivity slowdown,Industrial and Corporate Change,10.1093/icc/dtad030,
scopus,2-s2.0-85143713842,Li M.,2023,Export globalization and pollution localization: Multivariate heterogeneous data based on Chinese enterprises,Energy Reports,10.1016/j.egyr.2022.11.203,
scopus,2-s2.0-85111145715,Rahman M.,2023,Dynamic capability of the firm: analysis of the impact of internationalisation on SME performance in an emerging economy,International Journal of Emerging Markets,10.1108/ijoem-02-2021-0236,
scopus,2-s2.0-85116134199,Machado M.A.,2023,The use and knowledge of export promotion programs in the early internationalization of Brazilian SMEs,International Journal of Emerging Markets,10.1108/ijoem-09-2020-1114,
scopus,2-s2.0-85146312014,Guedes M.J.,2023,"When in Rome, do as the Romans do: can international marketing adaptation improve the association between servitization and profitability?",Journal of Business and Industrial Marketing,10.1108/jbim-03-2022-0145,
scopus,2-s2.0-85141490599,Luu T.D.,2023,Degree of internationalisation and firm performance: the flattening role of organisational slack resources,Review of International Business and Strategy,10.1108/ribs-03-2022-0030,
scopus,2-s2.0-85168157193,Park S.B.,2023,Internationalization and firm performance: moderating role of multi-stakeholder initiatives,Multinational Business Review,10.1108/mbr-10-2022-0168,
scopus,2-s2.0-85160287787,Haini H.,2023,Are formal institutions ineffective for firm performance? Evidence from the economic community of West African States,International Journal of Sociology and Social Policy,10.1108/ijssp-04-2023-0089,
scopus,2-s2.0-85177568770,Wen H.,2023,Promoting the International Competitiveness of Small and Medium-Sized Enterprises Through Cross-Border E-Commerce Development,Sage Open,10.1177/21582440231210119,
scopus,2-s2.0-85174497330,Hussain Khan H.,2023,Banking sector competition and firms’ financial constraints: Firm-Level evidence from developing economies,Journal of International Financial Markets Institutions and Money,10.1016/j.intfin.2023.101848,
scopus,2-s2.0-85174584397,Arvanitis S.,2023,In search of markets and technology: the role of cross-border knowledge for domestic productivity,Industrial and Corporate Change,10.1093/icc/dtad045,
scopus,2-s2.0-85131867318,Giannini M.,2023,How does firms' broadband adoption affect regional TFP in Italy?,Economia Politica,10.1007/s40888-022-00269-5,
scopus,2-s2.0-85174170141,Mahor N.,2023,Profitability Study of Indian Pharmaceutical Industry: A Co Integration Approach,Journal of Scientific and Industrial Research,10.56042/jsir.v82i9.2180,
scopus,2-s2.0-85175551898,Rodrigo B.,2023,Euro adoption and intra-European Union exporters’ productivity: Differences between family and non-family firms,European Research on Management and Business Economics,10.1016/j.iedeen.2023.100226,
scopus,2-s2.0-85151373667,Yasin M.Z.,2023,Spillover effects of foreign direct investment on manufacturing exports and imports in Indonesia,Studies in Economics and Finance,10.1108/sef-12-2022-0551,
scopus,2-s2.0-85108960060,Porto R.B.,2023,Country of brand origin positioning and financial performance: effects on internationalized companies from an emerging market,International Journal of Emerging Markets,10.1108/ijoem-11-2020-1423,
scopus,2-s2.0-85151418721,Bhandari K.R.,2023,"Digitalization, internationalization, and firm performance: A resource-orchestration perspective on new OLI advantages",International Business Review,10.1016/j.ibusrev.2023.102135,
scopus,2-s2.0-85148764038,Xiao S.,2023,Performance feedback and location choice of foreign direct investment,International Business Review,10.1016/j.ibusrev.2023.102104,
scopus,2-s2.0-85167421337,Sufri N.M.H.M.,2023,Traditional Versus Born-Global Theories and the Internationalisation of Halal Food SMEs from an SSMC: Conceptual Framework and New Propositions,Journal of Entrepreneurship and Innovation in Emerging Economies,10.1177/23939575231186487,
scopus,2-s2.0-85153078569,Feng Y.,2023,Foreign direct investment and employee income share: Firm-level evidence,Finance Research Letters,10.1016/j.frl.2023.103893,
scopus,2-s2.0-85164418423,Tran A.Q.,2023,THE MODERATING EFFECTS OF STATE OWNERSHIP AND DUALITY ON THE RELATIONSHIP BETWEEN INTERNATIONALISATION AND FIRM PERFORMANCE: A CASE STUDY OF LISTED FIRMS IN VIETNAM,Asian Academy of Management Journal,10.21315/aamj2023.28.1.8,
scopus,2-s2.0-85151245031,Wang X.,2023,Heterogeneity and influence factors of carbon productivity: Evidence from Chinese manufacturing enterprises,Journal of Cleaner Production,10.1016/j.jclepro.2023.136938,
scopus,2-s2.0-85146238690,Garcia-Martinez L.J.,2023,Untangling the relationship between small and medium-sized enterprises and growth: a review of extant literature,International Entrepreneurship and Management Journal,10.1007/s11365-023-00830-z,
scopus,2-s2.0-85125058274,Purkayastha A.,2023,Business group affiliation and entrepreneurial orientation: Contingent effect of level of internationalization and firm’s performance,Asia Pacific Journal of Management,10.1007/s10490-022-09809-w,
scopus,2-s2.0-85144040187,Mahakitsiri D.,2023,Who are pure exporters?,World Economy,10.1111/twec.13351,
scopus,2-s2.0-85134181424,Likitwongkajon N.,2023,Internationalization and firm performance,Global Finance Journal,10.1016/j.gfj.2022.100753,
scopus,2-s2.0-85131292961,Mishra D.,2023,Role of international strategic alliances in internationalization of business group affiliated firms—A system dynamics approach,Systems Research and Behavioral Science,10.1002/sres.2856,
scopus,2-s2.0-85132159719,Huang S.,2023,"Post-entry internationalization speed, learning speed, and performance: A meta-analytic review and theory extension",Global Strategy Journal,10.1002/gsj.1452,
scopus,2-s2.0-85149666671,Albornoz F.,2023,Sequentially exporting products across countries,Journal of International Economics,10.1016/j.jinteco.2023.103735,
scopus,2-s2.0-85145310929,Ait Soussane J.,2023,Impact of the divestment of Spanish FDI on economic growth of Morocco: an econometric analysis of 13 country-of-origin,Journal of Chinese Economic and Foreign Trade Studies,10.1108/jcefts-04-2022-0024,
scopus,2-s2.0-85128819745,Laurens P.,2023,How does Internationalisation affect the productivity of R&D activities in large innovative firms? A conditional nonparametric investigation,Quality and Quantity,10.1007/s11135-022-01391-z,
scopus,2-s2.0-85084841137,Barbosa N.,2023,"Outward Foreign Direct Investment, Restructuring and Performance Upgrading: Firm-level Evidence from Portugal",Global Business Review,10.1177/0972150920916035,
scopus,2-s2.0-85169696486,Wen K.,2023,The Impact of Corporate Governance and International Orientation on Firm Performance in SMEs: Evidence from a Developing Country,Sustainability Switzerland,10.3390/su15065576,
scopus,2-s2.0-85149875083,Bui M.T.,2023,Digital capability and creative capability to boost firm performance and formulate differentiated CSR-based strategy,Heliyon,10.1016/j.heliyon.2023.e14241,
scopus,2-s2.0-85139723960,Gupta R.D.,2023,"Interlinkage between corporate social, environmental performance and financial performance: Firm-mediators in a multi-country context",Finance Research Letters,10.1016/j.frl.2022.103386,
scopus,2-s2.0-85144952462,Rosado-Serrano A.,2023,Alternative modes of entry in franchising,Journal of Business Research,10.1016/j.jbusres.2022.113599,
scopus,2-s2.0-85131757615,Grebel T.,2023,Distant but Close in Sight: Firm-level Evidence on French–German Productivity Gaps in Manufacturing,Review of Income and Wealth,10.1111/roiw.12595,
scopus,2-s2.0-85146058975,Somya S.,2023,The Determinants of Firm’s Growth in the Telecommunication Services Industry: Empirical Evidence from India,Journal of Quantitative Economics,10.1007/s40953-022-00334-7,
scopus,2-s2.0-85141379822,Curzi D.,2023,Innovation as a resilience strategy to economic crises for international food and drink firms,Agribusiness,10.1002/agr.21777,
scopus,2-s2.0-85143718874,Lu J.,2023,Are sustainable firms more profitable during COVID-19? Recent global evidence of firms in developed and emerging economies,Asian Review of Accounting,10.1108/ara-04-2022-0102,
scopus,2-s2.0-85099105858,Lee Y.,2023,Performance implications of combining innovation and internationalization for Korean small- and medium-sized manufacturing firms: an exploration–exploitation perspective,Asian Business and Management,10.1057/s41291-020-00144-w,
scopus,2-s2.0-85147951148,Mendes T.,2023,"Dancing with Giants: A Unified Framework for Cooperation Networks, Speed of Internationalisation, and Performance",Sustainability Switzerland,10.3390/su15032003,
scopus,2-s2.0-86000310191,Islam S.,2023,Services and the internationalization of manufacturing firms in Indonesia,SN Business and Economics,10.1007/s43546-023-00423-6,
