seq,priority,icrv,dpl,year,title,journal,doi,doi_url,unpaywall_url,pdf_url,is_oa,oa_status,extraction_status,notes
1210,1_DOI_FIRST,0,3,2018,Export promotion programmes for assisting SMEs,REVIEW OF INTERNATIONAL BUSINESS AND STR,10.1108/ribs-06-2017-0050,https://doi.org/10.1108/ribs-06-2017-0050,https://api.unpaywall.org/v2/10.1108/ribs-06-2017-0050?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1219,1_DOI_FIRST,0,3,2018,Foreign subsidiaries' status: Distinctive determinants and implications for subs,THUNDERBIRD INTERNATIONAL BUSINESS REVIE,10.1002/tie.21956,https://doi.org/10.1002/tie.21956,https://api.unpaywall.org/v2/10.1002/tie.21956?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1226,1_DOI_FIRST,0,3,2018,"Export Intensity, Geographic Diversification and the Role of Public Support: The",ENTREPRENEURIAL BUSINESS AND ECONOMICS R,10.15678/eber.2018.060203,https://doi.org/10.15678/eber.2018.060203,https://api.unpaywall.org/v2/10.15678/eber.2018.060203?email=huongdt@vlute.edu.vn,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/473293/2013_Extensive_Intensive_margins_FINAL_03_Dec_13.pdf,True,gold,,source:wos | ICRV=0 auto-default; verify from full text
1258,1_DOI_FIRST,0,3,2018,Disentangling the effects of post-entry speed of internationalisation on export ,INTERNATIONAL SMALL BUSINESS JOURNAL-RES,10.1177/0266242618775169,https://doi.org/10.1177/0266242618775169,https://api.unpaywall.org/v2/10.1177/0266242618775169?email=huongdt@vlute.edu.vn,https://publications.aston.ac.uk/id/eprint/37452/1/Manuscript.pdf,True,green,,source:wos | ICRV=0 auto-default; verify from full text
1260,1_DOI_FIRST,0,3,2018,International diversification and firm performance in the post-acquisition perio,JOURNAL OF BUSINESS RESEARCH,10.1016/j.jbusres.2018.02.025,https://doi.org/10.1016/j.jbusres.2018.02.025,https://api.unpaywall.org/v2/10.1016/j.jbusres.2018.02.025?email=huongdt@vlute.edu.vn,http://repository.essex.ac.uk/21647/1/JBR%20paper%202nd%20RR%20final-proofread-13-2-18.pdf,True,closed,,source:wos | ICRV=0 auto-default; verify from full text
1275,1_DOI_FIRST,0,3,2018,The Impact of Managers' Global Orientation on SME Export and Economic Performanc,MANAGEMENT INTERNATIONAL REVIEW,10.1007/s11575-018-0358-y,https://doi.org/10.1007/s11575-018-0358-y,https://api.unpaywall.org/v2/10.1007/s11575-018-0358-y?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
1287,1_DOI_FIRST,0,3,2018,Board Gender Diversity in the STEM&F Sectors: The Critical Mass Required to Driv,JOURNAL OF LEADERSHIP & ORGANIZATIONAL S,10.1177/1548051817750535,https://doi.org/10.1177/1548051817750535,https://api.unpaywall.org/v2/10.1177/1548051817750535?email=huongdt@vlute.edu.vn,,,,,source:wos | ICRV=0 auto-default; verify from full text
1288,1_DOI_FIRST,0,3,2018,Key drivers of SMEs export performance: the mediating effect of competitive adva,JOURNAL OF KNOWLEDGE MANAGEMENT,10.1108/jkm-07-2017-0267,https://doi.org/10.1108/jkm-07-2017-0267,https://api.unpaywall.org/v2/10.1108/jkm-07-2017-0267?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1294,1_DOI_FIRST,0,3,2018,"Slack, Innovation, and Export Intensity: Implications for Small- and Medium-Size",ENTREPRENEURSHIP THEORY AND PRACTICE,10.1177/1042258718795318,https://doi.org/10.1177/1042258718795318,https://api.unpaywall.org/v2/10.1177/1042258718795318?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1328,1_DOI_FIRST,0,3,2019,Geographic export diversification: Determinants and their link with export perfo,THUNDERBIRD INTERNATIONAL BUSINESS REVIE,10.1002/tie.21991,https://doi.org/10.1002/tie.21991,https://api.unpaywall.org/v2/10.1002/tie.21991?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1350,1_DOI_FIRST,0,3,2019,Human capital and exports: A micro-level analysis of transition countries,JOURNAL OF INTERNATIONAL TRADE & ECONOMI,10.1080/09638199.2019.1603319,https://doi.org/10.1080/09638199.2019.1603319,https://api.unpaywall.org/v2/10.1080/09638199.2019.1603319?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
1379,1_DOI_FIRST,0,3,2019,Some twins are not alike: FDI premia in the former Soviet states,INTERNATIONAL JOURNAL OF EMERGING MARKET,10.2139/ssrn.2795139,https://doi.org/10.2139/ssrn.2795139,https://api.unpaywall.org/v2/10.2139/ssrn.2795139?email=huongdt@vlute.edu.vn,,,,,source:wos
1391,1_DOI_FIRST,0,3,2019,Relationship between international experience and innovation performance: The im,GLOBAL STRATEGY JOURNAL,10.1002/gsj.1183,https://doi.org/10.1002/gsj.1183,https://api.unpaywall.org/v2/10.1002/gsj.1183?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1401,1_DOI_FIRST,0,3,2019,African Business Groups: How Does Group Affiliation Improve SMEs' Export Intensi,ENTREPRENEURSHIP THEORY AND PRACTICE,10.1177/1042258718779586,https://doi.org/10.1177/1042258718779586,https://api.unpaywall.org/v2/10.1177/1042258718779586?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1403,1_DOI_FIRST,0,3,2020,"Bank credit, public financial incentives, tax financial incentives and export pe",WORLD ECONOMY,10.1111/twec.12848,https://doi.org/10.1111/twec.12848,https://api.unpaywall.org/v2/10.1111/twec.12848?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1475,1_DOI_FIRST,0,3,2020,Dynamic process: international diversification and innovation performance from e,ASIAN JOURNAL OF TECHNOLOGY INNOVATION,10.1080/19761597.2020.1726781,https://doi.org/10.1080/19761597.2020.1726781,https://api.unpaywall.org/v2/10.1080/19761597.2020.1726781?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1505,1_DOI_FIRST,0,3,2020,The relationship between board diversity and firm performance in the lodging ind,INTERNATIONAL JOURNAL OF HOSPITALITY MAN,10.1016/j.ijhm.2020.102461,https://doi.org/10.1016/j.ijhm.2020.102461,https://api.unpaywall.org/v2/10.1016/j.ijhm.2020.102461?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1530,1_DOI_FIRST,0,3,2021,Organisational learning as a mediator in the host-home country similarity-intern,EUROPEAN BUSINESS REVIEW,10.1108/ebr-09-2019-0238,https://doi.org/10.1108/ebr-09-2019-0238,https://api.unpaywall.org/v2/10.1108/ebr-09-2019-0238?email=huongdt@vlute.edu.vn,,,,,source:multi
1539,1_DOI_FIRST,0,3,2021,The Effect of Internationalization on Firm Performance: A Moderating Role of Het,CORNELL HOSPITALITY QUARTERLY,10.1177/1938965520958703,https://doi.org/10.1177/1938965520958703,https://api.unpaywall.org/v2/10.1177/1938965520958703?email=huongdt@vlute.edu.vn,https://scholarsphere.psu.edu/resources/2823e7e9-6fc8-4b2b-b558-382c78654183,True,closed,,source:multi | ICRV=0 auto-default; verify from full text
1540,1_DOI_FIRST,0,3,2020,The existence of W-shaped relationship between internationalization and firm per,DECISION SCIENCE LETTERS,10.5267/j.dsl.2020.7.001,https://doi.org/10.5267/j.dsl.2020.7.001,https://api.unpaywall.org/v2/10.5267/j.dsl.2020.7.001?email=huongdt@vlute.edu.vn,https://doi.org/10.5267/j.dsl.2020.7.001,True,gold,,source:multi | ICRV=0 auto-default; verify from full text
1542,1_DOI_FIRST,0,3,2020,The combined effects of product and geographical diversification on performance:,BRQ-BUSINESS RESEARCH QUARTERLY,10.1177/2340944420916332,https://doi.org/10.1177/2340944420916332,https://api.unpaywall.org/v2/10.1177/2340944420916332?email=huongdt@vlute.edu.vn,,,,,source:wos
1544,1_DOI_FIRST,0,3,2021,Debt-performance relationship and firms' international trade activities,MANAGERIAL FINANCE,10.1108/mf-04-2020-0162,https://doi.org/10.1108/mf-04-2020-0162,https://api.unpaywall.org/v2/10.1108/mf-04-2020-0162?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1550,1_DOI_FIRST,0,3,2021,Global value chains and technology transfer: new evidence from developing countr,REVIEW OF WORLD ECONOMICS,10.1007/s10290-020-00398-8,https://doi.org/10.1007/s10290-020-00398-8,https://api.unpaywall.org/v2/10.1007/s10290-020-00398-8?email=huongdt@vlute.edu.vn,https://link.springer.com/content/pdf/10.1007/s10290-020-00398-8.pdf,True,hybrid,,source:multi
1551,1_DOI_FIRST,0,3,2020,When Does Corporate Social Performance Pay for International Firms?,BUSINESS & SOCIETY,10.1177/0007650318816957,https://doi.org/10.1177/0007650318816957,https://api.unpaywall.org/v2/10.1177/0007650318816957?email=huongdt@vlute.edu.vn,https://journals.sagepub.com/doi/pdf/10.1177/0007650318816957,True,bronze,,source:multi | ICRV=0 auto-default; verify from full text
1586,1_DOI_FIRST,0,3,2021,Business founders and performance of family firms: evidence from developing coun,JOURNAL OF ASIA BUSINESS STUDIES,10.1108/jabs-03-2019-0095,https://doi.org/10.1108/jabs-03-2019-0095,https://api.unpaywall.org/v2/10.1108/jabs-03-2019-0095?email=huongdt@vlute.edu.vn,,,,,source:wos
1590,1_DOI_FIRST,0,3,2020,Modelling the effects of institutional support and international knowledge on co,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2020.100779,https://doi.org/10.1016/j.intman.2020.100779,https://api.unpaywall.org/v2/10.1016/j.intman.2020.100779?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
1595,1_DOI_FIRST,0,3,2022,Making better foreign friendships: the effects of increased cultural diversity i,JOURNAL OF BUSINESS & INDUSTRIAL MARKETI,10.1108/jbim-08-2020-0396,https://doi.org/10.1108/jbim-08-2020-0396,https://api.unpaywall.org/v2/10.1108/jbim-08-2020-0396?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1607,1_DOI_FIRST,0,3,2021,Exploring the role of international R&D activities in the impact of technologica,JOURNAL OF BUSINESS RESEARCH,10.1016/j.jbusres.2020.04.042,https://doi.org/10.1016/j.jbusres.2020.04.042,https://api.unpaywall.org/v2/10.1016/j.jbusres.2020.04.042?email=huongdt@vlute.edu.vn,https://www.sciencedirect.com/science/article/pii/S014829632030271X,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
1625,1_DOI_FIRST,0,3,2021,The dynamic process of pro-market reforms and foreign affiliate performance: Whe,JOURNAL OF INTERNATIONAL BUSINESS STUDIE,10.1057/s41267-021-00429-y,https://doi.org/10.1057/s41267-021-00429-y,https://api.unpaywall.org/v2/10.1057/s41267-021-00429-y?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1637,1_DOI_FIRST,0,3,2022,"Disentangling the relationship between internationalization, incremental and rad",GLOBAL STRATEGY JOURNAL,10.1002/gsj.1412,https://doi.org/10.1002/gsj.1412,https://api.unpaywall.org/v2/10.1002/gsj.1412?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
1638,1_DOI_FIRST,0,3,2021,"Risk management, legitimacy, and the overseas subsidiary performance of emerging",INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2020.101732,https://doi.org/10.1016/j.ibusrev.2020.101732,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2020.101732?email=huongdt@vlute.edu.vn,,True,green,,source:wos
1640,1_DOI_FIRST,0,3,2021,Validating multidimensional entrepreneurial orientation in emerging economies,EUROPEAN BUSINESS REVIEW,10.1108/ebr-07-2020-0184,https://doi.org/10.1108/ebr-07-2020-0184,https://api.unpaywall.org/v2/10.1108/ebr-07-2020-0184?email=huongdt@vlute.edu.vn,,,,,source:wos
1653,1_DOI_FIRST,0,3,2022,"Founders' Prior Shared International Experience, Time to First Foreign Market En",JOURNAL OF MANAGEMENT,10.1177/01492063211029701,https://doi.org/10.1177/01492063211029701,https://api.unpaywall.org/v2/10.1177/01492063211029701?email=huongdt@vlute.edu.vn,https://journals.sagepub.com/doi/pdf/10.1177/01492063211029701,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
1655,1_DOI_FIRST,0,3,2022,Speed of institutional change and subsidiary performance: The moderating impact ,GLOBAL STRATEGY JOURNAL,10.1002/gsj.1416,https://doi.org/10.1002/gsj.1416,https://api.unpaywall.org/v2/10.1002/gsj.1416?email=huongdt@vlute.edu.vn,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gsj.1416,True,bronze,,source:wos
1679,1_DOI_FIRST,0,3,2021,Environmental commitment and innovation as catalysts for export performance in f,TECHNOLOGICAL FORECASTING AND SOCIAL CHA,10.1016/j.techfore.2021.121085,https://doi.org/10.1016/j.techfore.2021.121085,https://api.unpaywall.org/v2/10.1016/j.techfore.2021.121085?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
1697,1_DOI_FIRST,0,3,2020,"Investments, export entry and export intensity in small manufacturing firms",JOURNAL OF INDUSTRIAL AND BUSINESS ECONO,10.1007/s40812-020-00156-9,https://doi.org/10.1007/s40812-020-00156-9,https://api.unpaywall.org/v2/10.1007/s40812-020-00156-9?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1710,1_DOI_FIRST,0,3,2022,The synergistic impact between internationalization and supply-and-demand intera,INTERNATIONAL JOURNAL OF CONTEMPORARY HO,10.1108/ijchm-05-2021-0679,https://doi.org/10.1108/ijchm-05-2021-0679,https://api.unpaywall.org/v2/10.1108/ijchm-05-2021-0679?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1719,1_DOI_FIRST,0,3,2022,Home-market economic development as a moderator of the self-selection and learni,JOURNAL OF INTERNATIONAL BUSINESS STUDIE,10.1057/s41267-021-00481-8,https://doi.org/10.1057/s41267-021-00481-8,https://api.unpaywall.org/v2/10.1057/s41267-021-00481-8?email=huongdt@vlute.edu.vn,,True,green,,source:multi | ICRV=0 auto-default; verify from full text
1733,1_DOI_FIRST,0,3,2022,'R&D and export performance: exploring heterogeneity along the export intensity ,JOURNAL OF INDUSTRIAL AND BUSINESS ECONO,10.1007/s40812-022-00209-1,https://doi.org/10.1007/s40812-022-00209-1,https://api.unpaywall.org/v2/10.1007/s40812-022-00209-1?email=huongdt@vlute.edu.vn,https://link.springer.com/content/pdf/10.1007/s40812-022-00209-1.pdf,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
1740,1_DOI_FIRST,0,3,2022,Multinational enterprises' internationalization and adoption of sustainable deve,INTERNATIONAL JOURNAL OF MANAGERIAL FINA,10.1108/ijmf-09-2021-0416,https://doi.org/10.1108/ijmf-09-2021-0416,https://api.unpaywall.org/v2/10.1108/ijmf-09-2021-0416?email=huongdt@vlute.edu.vn,,,,,source:wos
1744,1_DOI_FIRST,0,3,2022,"The complex interplay of firm innovation, internationalization and learning capa",JOURNAL OF STRATEGY AND MANAGEMENT,10.1108/jsma-11-2021-0220,https://doi.org/10.1108/jsma-11-2021-0220,https://api.unpaywall.org/v2/10.1108/jsma-11-2021-0220?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1747,1_DOI_FIRST,0,3,2023,The role of innovation and internationalization support in small- and medium-siz,EUROPEAN MANAGEMENT REVIEW,10.1111/emre.12513,https://doi.org/10.1111/emre.12513,https://api.unpaywall.org/v2/10.1111/emre.12513?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1748,1_DOI_FIRST,0,3,2022,The innovation and exports interplay across Africa: Does business environment ma,JOURNAL OF INTERNATIONAL TRADE & ECONOMI,10.1080/09638199.2022.2051588,https://doi.org/10.1080/09638199.2022.2051588,https://api.unpaywall.org/v2/10.1080/09638199.2022.2051588?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1751,1_DOI_FIRST,0,3,2022,Toward a more in-depth measurement of cultural distance: A re-evaluation of the ,INTERNATIONAL JOURNAL OF CROSS CULTURAL ,10.1177/14705958221089192,https://doi.org/10.1177/14705958221089192,https://api.unpaywall.org/v2/10.1177/14705958221089192?email=huongdt@vlute.edu.vn,,,,,source:multi
1760,1_DOI_FIRST,0,3,2022,Impact of sourcing from the informal economy on the export likelihood and perfor,INDUSTRIAL AND CORPORATE CHANGE,10.1093/icc/dtab068,https://doi.org/10.1093/icc/dtab068,https://api.unpaywall.org/v2/10.1093/icc/dtab068?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
1767,1_DOI_FIRST,0,3,2024,Do domestic market characteristics influence firms' export intensity?,EUROMED JOURNAL OF BUSINESS,10.1108/emjb-09-2021-0129,https://doi.org/10.1108/emjb-09-2021-0129,https://api.unpaywall.org/v2/10.1108/emjb-09-2021-0129?email=huongdt@vlute.edu.vn,https://www.emerald.com/insight/content/doi/10.1108/EMJB-09-2021-0129/full/pdf?title=do-domestic-market-characteristics-influence-firms-export-intensity,True,bronze,,source:multi
1771,1_DOI_FIRST,0,3,2022,The Impact of Breakthrough Innovations on the Export Performance of SMEs in Deve,FRONTIERS IN PSYCHOLOGY,10.3389/fpsyg.2022.888697,https://doi.org/10.3389/fpsyg.2022.888697,https://api.unpaywall.org/v2/10.3389/fpsyg.2022.888697?email=huongdt@vlute.edu.vn,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.888697/pdf,True,gold,,source:wos
1776,1_DOI_FIRST,0,3,2023,When does export customer responsiveness strategy contribute to export market co,INTERNATIONAL MARKETING REVIEW,10.1108/imr-02-2022-0043,https://doi.org/10.1108/imr-02-2022-0043,https://api.unpaywall.org/v2/10.1108/imr-02-2022-0043?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
1777,1_DOI_FIRST,0,3,2023,Role of international strategic alliances in internationalization of business gr,SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,10.1002/sres.2856,https://doi.org/10.1002/sres.2856,https://api.unpaywall.org/v2/10.1002/sres.2856?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1790,1_DOI_FIRST,0,3,2022,"The Relationship Between Timing, Speed, and Performance in Foreign Market Networ",MANAGEMENT INTERNATIONAL REVIEW,10.1007/s11575-022-00470-5,https://doi.org/10.1007/s11575-022-00470-5,https://api.unpaywall.org/v2/10.1007/s11575-022-00470-5?email=huongdt@vlute.edu.vn,https://link.springer.com/content/pdf/10.1007/s11575-022-00470-5.pdf,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
1791,1_DOI_FIRST,0,3,2022,The Moderating Effects of Host Country Governance and Trade Openness on the Rela,INTERNATIONAL JOURNAL OF FINANCIAL STUDI,10.32920/22647229.v1,https://doi.org/10.32920/22647229.v1,https://api.unpaywall.org/v2/10.32920/22647229.v1?email=huongdt@vlute.edu.vn,,,,,source:wos | ICRV=0 auto-default; verify from full text
1816,1_DOI_FIRST,0,3,2022,The effects of home country political risk and uncertainty on the financial perf,EUROPEAN JOURNAL OF INTERNATIONAL MANAGE,10.1504/ejim.2022.124908,https://doi.org/10.1504/ejim.2022.124908,https://api.unpaywall.org/v2/10.1504/ejim.2022.124908?email=huongdt@vlute.edu.vn,,,,,source:wos
1821,1_DOI_FIRST,0,3,2023,From ambiguity to transparency: influence of environmental information disclosur,ENVIRONMENTAL SCIENCE AND POLLUTION RESE,10.1007/s11356-022-22664-y,https://doi.org/10.1007/s11356-022-22664-y,https://api.unpaywall.org/v2/10.1007/s11356-022-22664-y?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1830,1_DOI_FIRST,0,3,2023,A vicarious learning perspective on the relationship between home-peer performan,INTERNATIONAL MARKETING REVIEW,10.1108/imr-01-2022-0026,https://doi.org/10.1108/imr-01-2022-0026,https://api.unpaywall.org/v2/10.1108/imr-01-2022-0026?email=huongdt@vlute.edu.vn,,False,closed,,source:wos | ICRV=0 auto-default; verify from full text
1863,1_DOI_FIRST,0,3,2023,MNCs' orchestration capability of the 3Ds and financial performance,REVIEW OF INTERNATIONAL BUSINESS AND STR,10.1108/ribs-12-2021-0172,https://doi.org/10.1108/ribs-12-2021-0172,https://api.unpaywall.org/v2/10.1108/ribs-12-2021-0172?email=huongdt@vlute.edu.vn,,False,closed,,source:multi
1882,1_DOI_FIRST,0,3,2023,Unpacking the relationship between post-entry speed of internationalization and ,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2022.100982,https://doi.org/10.1016/j.intman.2022.100982,https://api.unpaywall.org/v2/10.1016/j.intman.2022.100982?email=huongdt@vlute.edu.vn,,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
1887,1_DOI_FIRST,0,3,2023,Immigrant and native's export benefiting from business collaborations: a global ,EUROPEAN JOURNAL OF INTERNATIONAL MANAGE,10.1504/ejim.2023.128812,https://doi.org/10.1504/ejim.2023.128812,https://api.unpaywall.org/v2/10.1504/ejim.2023.128812?email=huongdt@vlute.edu.vn,,True,green,,source:wos
1888,1_DOI_FIRST,0,3,2023,The Relationship Between Export Market Orientation and Firm Performance: A Meta-,GADJAH MADA INTERNATIONAL JOURNAL OF BUS,10.22146/gamaijb.65565,https://doi.org/10.22146/gamaijb.65565,https://api.unpaywall.org/v2/10.22146/gamaijb.65565?email=huongdt@vlute.edu.vn,https://jurnal.ugm.ac.id/gamaijb/article/download/65565/35809,True,gold,,source:wos | ICRV=0 auto-default; verify from full text
1925,1_DOI_FIRST,0,3,2023,Are formal institutions ineffective for firm performance? Evidence from the econ,INTERNATIONAL JOURNAL OF SOCIOLOGY AND S,10.1108/ijssp-04-2023-0089,https://doi.org/10.1108/ijssp-04-2023-0089,https://api.unpaywall.org/v2/10.1108/ijssp-04-2023-0089?email=huongdt@vlute.edu.vn,,False,closed,,source:multi | ICRV=0 auto-default; verify from full text
1926,1_DOI_FIRST,0,3,2023,Foreign Versus Local Ownership and Performance in Eastern Versus Western EU: A R,INZINERINE EKONOMIKA-ENGINEERING ECONOMI,10.5755/j01.ee.34.2.29499,https://doi.org/10.5755/j01.ee.34.2.29499,https://api.unpaywall.org/v2/10.5755/j01.ee.34.2.29499?email=huongdt@vlute.edu.vn,,,,,source:wos
1935,1_DOI_FIRST,0,3,2023,"Digitalization, internationalization, and firm performance: A resource-orchestra",INTERNATIONAL BUSINESS REVIEW,10.1016/j.ibusrev.2023.102135,https://doi.org/10.1016/j.ibusrev.2023.102135,https://api.unpaywall.org/v2/10.1016/j.ibusrev.2023.102135?email=huongdt@vlute.edu.vn,,True,hybrid,,source:multi | ICRV=0 auto-default; verify from full text
1962,1_DOI_FIRST,0,3,2024,Strategic divestment of emerging market firms: the influence of returnee manager,JOURNAL OF GLOBAL MOBILITY-THE HOME OF E,10.1108/jgm-04-2023-0029,https://doi.org/10.1108/jgm-04-2023-0029,https://api.unpaywall.org/v2/10.1108/jgm-04-2023-0029?email=huongdt@vlute.edu.vn,,,,,source:wos
1964,1_DOI_FIRST,0,3,2024,The interplay of international alliance and subsidiary portfolios: Implications ,JOURNAL OF WORLD BUSINESS,10.1016/j.jwb.2023.101500,https://doi.org/10.1016/j.jwb.2023.101500,https://api.unpaywall.org/v2/10.1016/j.jwb.2023.101500?email=huongdt@vlute.edu.vn,https://www.sciencedirect.com/science/article/am/pii/S1090951623000755,True,closed,,source:multi | ICRV=0 auto-default; verify from full text
1966,1_DOI_FIRST,0,3,2023,"Firm certification and export performance: the case of the ""SME Leader"" label",ACADEMIA-REVISTA LATINOAMERICANA DE ADMI,10.1108/arla-05-2023-0073,https://doi.org/10.1108/arla-05-2023-0073,https://api.unpaywall.org/v2/10.1108/arla-05-2023-0073?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
1981,1_DOI_FIRST,0,3,2023,Euro adoption and intra-European Union exporters' productivity: Differences betw,EUROPEAN RESEARCH ON MANAGEMENT AND BUSI,10.1016/j.iedeen.2023.100226,https://doi.org/10.1016/j.iedeen.2023.100226,https://api.unpaywall.org/v2/10.1016/j.iedeen.2023.100226?email=huongdt@vlute.edu.vn,,True,gold,,source:multi
1982,1_DOI_FIRST,0,3,2023,A clean road to international trade: Environmental regulations and the cleanline,HELIYON,10.2139/ssrn.4484472,https://doi.org/10.2139/ssrn.4484472,https://api.unpaywall.org/v2/10.2139/ssrn.4484472?email=huongdt@vlute.edu.vn,,True,green,,source:wos | ICRV=0 auto-default; verify from full text
2000,1_DOI_FIRST,0,3,2024,Exploratory Search and International Performance: When Do Local Alliances Matter,JOURNAL OF INTERNATIONAL MARKETING,10.1177/1069031x231216409,https://doi.org/10.1177/1069031x231216409,https://api.unpaywall.org/v2/10.1177/1069031x231216409?email=huongdt@vlute.edu.vn,,False,closed,,source:wos
2013,1_DOI_FIRST,0,3,2024,Financial and marketing approach to export performance: the mediation role of pr,COGENT BUSINESS & MANAGEMENT,10.1080/23311975.2024.2315658,https://doi.org/10.1080/23311975.2024.2315658,https://api.unpaywall.org/v2/10.1080/23311975.2024.2315658?email=huongdt@vlute.edu.vn,https://www.tandfonline.com/doi/pdf/10.1080/23311975.2024.2315658?download=true,True,gold,,source:wos | ICRV=0 auto-default; verify from full text
2020,1_DOI_FIRST,0,3,2024,Does internationalization and board diversity affect family firms&apos; sustaina,BUSINESS STRATEGY AND DEVELOPMENT,10.1002/bsd2.365,https://doi.org/10.1002/bsd2.365,https://api.unpaywall.org/v2/10.1002/bsd2.365?email=huongdt@vlute.edu.vn,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bsd2.365,True,hybrid,,source:multi
2039,1_DOI_FIRST,0,3,2024,International Diversification and Stock-Price Crash Risk,INTERNATIONAL JOURNAL OF FINANCIAL STUDI,10.3390/ijfs12020047,https://doi.org/10.3390/ijfs12020047,https://api.unpaywall.org/v2/10.3390/ijfs12020047?email=huongdt@vlute.edu.vn,,,,,source:wos
2041,1_DOI_FIRST,0,3,2024,"Foreign Ownership, Board of Directors, and Environmental Commitment in European ",THUNDERBIRD INTERNATIONAL BUSINESS REVIE,10.1002/tie.22396,https://doi.org/10.1002/tie.22396,https://api.unpaywall.org/v2/10.1002/tie.22396?email=huongdt@vlute.edu.vn,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/tie.22396,True,hybrid,,source:wos
2049,1_DOI_FIRST,0,3,2024,The mediating roles of cost leadership and cost focus strategies on innovation c,COGENT BUSINESS & MANAGEMENT,10.1080/23311975.2024.2375410,https://doi.org/10.1080/23311975.2024.2375410,https://api.unpaywall.org/v2/10.1080/23311975.2024.2375410?email=huongdt@vlute.edu.vn,https://www.tandfonline.com/doi/pdf/10.1080/23311975.2024.2375410?needAccess=true,True,gold,,source:wos | ICRV=0 auto-default; verify from full text
2053,1_DOI_FIRST,0,3,2024,"Balancing people, planet and profit: export strategies for sustainable value cre",SUSTAINABILITY ACCOUNTING MANAGEMENT AND,10.1108/sampj-09-2023-0687,https://doi.org/10.1108/sampj-09-2023-0687,https://api.unpaywall.org/v2/10.1108/sampj-09-2023-0687?email=huongdt@vlute.edu.vn,https://run.unl.pt/bitstream/10362/182345/1/Lages_et_al_2024_SAMPJ.pdf,True,green,,source:multi | ICRV=0 auto-default; verify from full text
2056,1_DOI_FIRST,0,3,2024,The impact of liability of foreignness on performance in hybrid organizations,JOURNAL OF INTERNATIONAL MANAGEMENT,10.1016/j.intman.2024.101133,https://doi.org/10.1016/j.intman.2024.101133,https://api.unpaywall.org/v2/10.1016/j.intman.2024.101133?email=huongdt@vlute.edu.vn,,True,hybrid,,source:wos | ICRV=0 auto-default; verify from full text
