dataset,country,year,website,foreign_tech,product_innov,process_innov,rd_spending,quality_cert,epayment_pct,epay_supp_pct,total_sales,employees,ln_labor_prod,ln_empl,export_pct,exporter,firm_age,manager_exp,foreign_own,TCI_thin,TCI_full,DAI_thin,DAI_rich
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,2700000000.0,50.0,17.80449460452855,3.912023005428146,0.0,0.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,20000000000.0,50.0,19.806975105072254,3.912023005428146,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,32000000000.0,83.0,19.77016113194954,4.418840607796598,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,750000000.0,10.0,18.132998671500584,2.302585092994046,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,1.0,,,,0.0,,,70000000000.0,82.0,20.565041831731516,4.406719247264253,92.0,1.0,2,3,70.0,0.5,0.5,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,32000000000.0,450.0,18.07975415698177,6.1092475827643655,60.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,9000000000.0,27.0,19.624653548278303,3.295836866004329,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,37000000000.0,110.0,19.63370338379822,4.700480365792417,80.0,1.0,2,2,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,13000000000.0,57.0,19.245163926573397,4.04305126783455,30.0,1.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,9000000000.0,75.0,18.60300230074632,4.31748811353631,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,,,,,0.0,,,6000000000.0,50.0,18.60300230074632,3.912023005428146,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,,,,,0.0,,,4000000000.0,7.0,20.16365004901099,1.9459101490553132,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,0.0,,,15000000000.0,105.0,18.7773556878911,4.653960350157523,30.0,1.0,2,3,0.0,0.5,0.5,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,8000000000.0,15.0,20.094657177524038,2.70805020110221,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,2000000000.0,14.0,18.7773556878911,2.6390573296152584,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,,,,,0.0,,,2000000000.0,12.0,18.931506367718356,2.4849066497880004,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,11000000000.0,7.0,21.175250960689468,1.9459101490553132,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,48000000000.0,80.0,20.21244021318042,4.382026634673881,69.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,11000000000.0,77.0,18.7773556878911,4.343805421853684,0.0,0.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,1469000000000.0,2126.0,20.353605454218396,7.661997558901893,1.0,1.0,2,3,43.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,7500000000.0,25.0,19.519293032620475,3.2188758248682006,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,22000000000.0,50.0,19.90228528487658,3.912023005428146,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,638000000000.0,140.0,22.239961697681895,4.941642422609304,18.0,1.0,2,3,30.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,35000000000.0,65.0,20.10422662854019,4.174387269895637,95.0,1.0,2,3,70.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,,,,27000000000.0,25.0,20.80022687808254,3.2188758248682006,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,5000000000.0,64.0,18.17382066602084,4.1588830833596715,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,,,,,1.0,,,93000000000.0,101.0,20.640744813258408,4.61512051684126,0.0,0.0,2,2,0.0,1.0,1.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,40000000000.0,100.0,19.806975105072254,4.605170185988092,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,1.0,,,459000000000.0,500.0,20.637707948584765,6.214608098422191,95.0,1.0,2,3,100.0,0.5,0.5,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,136000000000.0,300.0,19.932138248026263,5.703782474656201,100.0,1.0,2,3,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,11000000000.0,280.0,17.486371506575534,5.634789603169249,100.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,1.0,,,,0.0,,,61000000000.0,280.0,19.19935009795047,5.634789603169249,100.0,1.0,2,3,100.0,0.5,0.5,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,52000000000.0,450.0,18.565261972763473,6.1092475827643655,100.0,1.0,1,3,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,31000000000.0,53.0,20.186961127879435,3.970291913552122,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,1.0,,,49000000000.0,105.0,19.961125784899515,4.653960350157523,10.0,1.0,2,3,0.0,0.5,0.5,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,48000000000.0,70.0,20.345971605804944,4.248495242049359,5.0,1.0,2,2,100.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,41000000000.0,100.0,19.83166771766263,4.605170185988092,0.0,0.0,2,2,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,67000000000.0,120.0,20.14046671355533,4.787491742782046,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,1632000000000.0,2000.0,20.51992491292838,7.600902459542082,60.0,1.0,2,3,100.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,244000000000.0,700.0,19.66935372719621,6.551080335043404,,,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,200000000000.0,900.0,19.219188440170136,6.802394763324311,100.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,67000000000.0,17.0,22.09474511228116,2.833213344056216,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,50000000000.0,15.0,21.927238641272346,2.70805020110221,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,13123153224.0,23.0,20.16214971285197,3.1354942159291497,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,66000000000.0,6.0,23.121161109744783,1.791759469228055,70.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,1.0,,,14600000000.0,350.0,17.546354211177242,5.857933154483459,100.0,1.0,2,3,0.0,0.5,0.5,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,242000000000.0,2300.0,18.471539161185856,7.7406644019172415,97.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,97294822.0,12.0,15.908349679097078,2.4849066497880004,100.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,27014954181.0,102.0,19.394683594898986,4.624972813284271,1.0,1.0,2,3,1.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,33000000000.0,21.0,21.175250960689468,3.044522437723423,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,21000000000.0,210.0,18.420680743952367,5.3471075307174685,90.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,0.0,,,19300000000.0,110.0,18.982890567064835,4.700480365792417,100.0,1.0,2,3,70.0,0.5,0.5,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,4000000000.0,24.0,18.931506367718356,3.1780538303479458,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,256643238950.0,1000.0,19.36319750315973,6.907755278982137,100.0,1.0,2,3,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,540000000000.0,3800.0,18.772078630790254,8.242756345714477,95.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,460000000000.0,210.0,21.507384795712085,5.3471075307174685,0.0,0.0,1,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,1817842887620.0,1200.0,21.138594851722235,7.090076835776092,10.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,160000000000.0,450.0,19.689192069415874,6.1092475827643655,10.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,1100000000.0,22.0,17.72753356339242,3.091042453358316,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,1007000000000.0,330.0,21.838904075204447,5.799092654460526,40.0,1.0,2,3,20.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,4000000000.0,27.0,18.813723332061972,3.295836866004329,0.0,0.0,2,2,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,5400000000.0,20.0,19.41393251696265,2.995732273553991,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,160000000000.0,370.0,19.884936646541966,5.91350300563827,0.0,0.0,2,3,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,,,,,0.0,,,16000000000.0,50.0,19.583831553758046,3.912023005428146,0.0,0.0,2,2,0.0,0.0,0.0,1.0,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,20845000000.0,180.0,18.56742309738896,5.19295685089021,20.0,1.0,2,3,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,5000000000.0,45.0,18.526041259610192,3.8066624897703196,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,35000000000.0,350.0,18.420680743952367,5.857933154483459,95.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,70000000000.0,300.0,19.267978604339568,5.703782474656201,0.0,0.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,196000000000.0,450.0,19.892132913412564,6.1092475827643655,100.0,1.0,2,3,0.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,2000000000.0,22.0,18.32537056414804,3.091042453358316,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,,,,,0.0,,,5000000000.0,50.0,18.420680743952367,3.912023005428146,0.0,0.0,2,2,0.0,0.0,0.0,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,2900000000.0,4.0,20.401682212818947,1.3862943611198906,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,24322177246.0,600.0,17.51772475973888,6.396929655216146,100.0,1.0,2,3,30.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,40000000000.0,900.0,17.609750527736036,6.802394763324311,97.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,,,,,0.0,,,113000000000.0,85.0,21.008002399168436,4.442651256490317,100.0,1.0,2,2,70.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,2900000000.0,20.0,18.792244300384848,2.995732273553991,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,2400000000.0,11.0,19.20083930150194,2.3978952727983707,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,,,,,0.0,,,2500000000.0,17.0,18.80634322476435,2.833213344056216,0.0,0.0,2,1,0.0,0.0,0.0,1.0,1.0
VNM_2009,VNM,2009,1.0,,,,,1.0,,,2800000000000.0,3800.0,20.41788418739523,8.242756345714477,90.0,1.0,2,3,70.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,,,,,0.0,,,10000000000.0,80.0,18.643824295266576,4.382026634673881,30.0,1.0,2,3,0.0,0.0,0.0,1.0,1.0
VNM_2009,VNM,2009,0.0,,,,,0.0,,,6500000000.0,130.0,17.72753356339242,4.867534450455582,100.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,50000000000.0,20.0,21.639556568820566,2.995732273553991,100.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,1.0,,,97000000000.0,110.0,20.597496449657378,4.700480365792417,85.0,1.0,2,3,0.0,0.5,0.5,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,200000000000.0,80.0,21.639556568820566,4.382026634673881,5.0,1.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,930000000000.0,1600.0,20.180691514865842,7.3777589082278725,95.0,1.0,1,3,100.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,28000000000.0,90.0,19.55566067679135,4.499809670330265,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,750000000000.0,6200.0,18.611034472443585,8.732304571033183,100.0,1.0,1,3,100.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,43000000000.0,300.0,18.78068347798377,5.703782474656201,100.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,47000000000.0,80.0,20.19138680398259,4.382026634673881,100.0,1.0,2,2,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,15000000000.0,26.0,20.173219500027137,3.258096538021482,0.0,0.0,1,2,100.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,120000000000.0,70.0,21.262262337679097,4.248495242049359,90.0,1.0,1,1,100.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,0.0,,,106000000000.0,300.0,19.682922456402277,5.703782474656201,100.0,1.0,2,3,0.0,0.5,0.5,1.0,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,650000000000.0,1000.0,20.292482920853956,6.907755278982137,0.0,0.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,10000000000.0,50.0,19.11382792451231,3.912023005428146,10.0,1.0,2,2,0.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,3500000000.0,30.0,18.574831423779624,3.4011973816621555,100.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,9000000000.0,170.0,17.78469197723237,5.135798437050262,85.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,195000000000.0,50.0,22.08424239008201,3.912023005428146,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,247000000000.0,95.0,21.678777281973847,4.553876891600541,0.0,0.0,2,2,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,100000000000.0,150.0,20.317800728838247,5.0106352940962555,20.0,1.0,2,2,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,49000000000.0,180.0,19.42212928416683,5.19295685089021,100.0,1.0,2,3,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,,,,,1.0,,,81000000000.0,350.0,19.25978183713539,5.857933154483459,0.0,0.0,2,3,0.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,163000000000.0,900.0,19.014621274428862,6.802394763324311,70.0,1.0,2,3,2.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,460000000000.0,1300.0,19.684372782979924,7.170119543449628,5.0,1.0,2,3,49.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,30000000000.0,180.0,18.931506367718356,5.19295685089021,60.0,1.0,1,3,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,35000000000.0,600.0,17.881684243219677,6.396929655216146,100.0,1.0,1,3,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,487000000000.0,2400.0,19.128305943692965,7.783224016336037,95.0,1.0,2,3,0.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,25000000000.0,250.0,18.420680743952367,5.521460917862246,80.0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,289000000000.0,1000.0,19.481937246076708,6.907755278982137,100.0,1.0,2,3,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,11500000000.0,28.0,19.83340836214041,3.332204510175204,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,,,,,,,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,20000000000.0,72.0,19.442331991484348,4.276666119016055,0.0,0.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,1483000000.0,5.0,19.507894987668106,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,400000000000.0,490.0,20.52032499294972,6.194405391104672,0.0,0.0,1,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,59000000000.0,145.0,19.824069538431555,4.976733742420574,0.0,0.0,1,3,10.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,0.0,,,80000000000.0,80.0,20.72326583694641,4.382026634673881,10.0,1.0,1,2,100.0,0.5,0.5,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,25000000000.0,100.0,19.33697147582652,4.605170185988092,80.0,1.0,2,2,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,150000000000.0,300.0,20.030118656386467,5.703782474656201,0.0,0.0,1,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,38000000000.0,274.0,18.74772389028473,5.6131281063880705,100.0,1.0,2,3,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,200000000000.0,450.0,19.912335620730083,6.1092475827643655,10.0,1.0,2,3,0.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,160000000000.0,400.0,19.806975105072254,5.991464547107982,0.0,0.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,1300000000.0,30.0,17.584432719751746,3.4011973816621555,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,3816000000.0,35.0,18.50712052904304,3.5553480614894135,90.0,1.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,80000000.0,5.0,16.588099280204055,1.6094379124341003,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,7000000000.0,70.0,18.420680743952367,4.248495242049359,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,4000000000.0,30.0,18.708362816404147,3.4011973816621555,0.0,0.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,850000000000.0,170.0,22.33270374938051,5.135798437050262,2.0,1.0,2,3,30.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,2000000000000.0,1000.0,21.416413017506358,6.907755278982137,5.0,1.0,1,3,100.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,840000000000.0,510.0,21.222257003065398,6.234410725718371,6.0,1.0,1,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,1.0,,,,1.0,,,80000000000.0,180.0,19.912335620730083,5.19295685089021,0.0,0.0,2,3,100.0,1.0,1.0,0.5,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,18000000000.0,170.0,18.477839157792314,5.135798437050262,90.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,1.0,,,190000000000.0,250.0,20.44882899124465,5.521460917862246,95.0,1.0,2,3,0.0,0.5,0.5,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,125000000000.0,200.0,20.253262207700676,5.298317366548036,20.0,1.0,1,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,68000000000.0,200.0,19.644456175574483,5.298317366548036,100.0,1.0,2,3,13.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,183000000000.0,600.0,19.535822334571687,6.396929655216146,100.0,1.0,2,3,16.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,240000000000.0,500.0,19.98929666186621,6.214608098422191,5.0,1.0,1,3,5.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,350000000000.0,1500.0,19.267978604339568,7.313220387090301,65.0,1.0,2,3,5.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,900000000.0,14.0,17.978847991673327,2.6390573296152584,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,,,,500000000000.0,900.0,20.135479172044292,6.802394763324311,90.0,1.0,2,2,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,3700000000.0,6.0,20.239839187368535,1.791759469228055,100.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,13000000000.0,25.0,20.069339369539748,3.2188758248682006,10.0,1.0,2,1,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,30000000000.0,280.0,18.489673615439315,5.634789603169249,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,53000000000.0,156.0,19.643701743248997,5.049856007249537,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,0.0,0.0,,,,,,,8000000000.0,416.0,16.772022118364983,6.030685260261263,20.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,57000000000.0,450.0,18.657069522016595,6.1092475827643655,53.0,1.0,1,3,0.0,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,1.0,1.0,,,,1.0,,,1050000000000.0,3800.0,19.437054934383504,8.242756345714477,80.0,1.0,2,3,,1.0,1.0,1.0,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,16000000000.0,40.0,19.806975105072254,3.6888794541139363,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,420000000000.0,100.0,22.158350362235733,4.605170185988092,95.0,1.0,2,1,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,0.0,0.0,,,,0.0,,,122000000000.0,400.0,19.535822334571687,5.991464547107982,100.0,1.0,2,3,100.0,0.0,0.0,0.0,0.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,897000000000.0,100.0,22.917151513017117,4.605170185988092,96.0,1.0,2,3,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,35000000000.0,550.0,17.968695620209306,6.309918278226516,95.0,1.0,1,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,1000800000000.0,700.0,21.080740461055708,6.551080335043404,100.0,1.0,1,3,60.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,0.0,,,98000000000.0,318.0,19.546181932836806,5.762051382780177,100.0,1.0,2,3,0.0,0.0,0.0,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,320000000000.0,2700.0,18.590579780747763,7.90100705199242,100.0,1.0,2,3,0.0,0.5,0.5,0.5,1.0
VNM_2009,VNM,2009,1.0,0.0,,,,1.0,,,27000000000.0,2700.0,16.11809565095832,7.90100705199242,70.0,1.0,1,3,0.0,0.5,0.5,0.5,1.0
